"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C19-19.1-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.1","SP-C19-19.1-2165fab3","Information, warning, validation error, blocking business error, system error.","","Information, warning, validation error, blocking business error, system error.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.2-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.2","SP-C19-19.2-003364b9","Matches severity; no duplicate channels.","","Matches severity; no duplicate channels.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.3-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.3","SP-C19-19.3-58bbed57","Clear, actionable, free of technical implementation details.","","Clear, actionable, free of technical implementation details.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.3-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.3","SP-C19-19.3-f8680724","Sensitive information (stack traces, SQL, internal IDs) must never be exposed to end users.","","Sensitive information (stack traces, SQL, internal IDs) must never be exposed to end users.","Explicit Must","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must modal.","gate-a.2-semantic-engine","Yes","Error Handling / Shared UX","","Code / Runtime / UI",""
"C19-19.4-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.4","SP-C19-19.4-a4106c53","Suggest next action; retry only when safe and meaningful.","","Suggest next action; retry only when safe and meaningful.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.5-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.5","SP-C19-19.5-94ccb9dd","Equivalent conditions → consistent codes and experience.","","Equivalent conditions → consistent codes and experience.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.5-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.5","SP-C19-19.5-5b4ce491","Structured error codes and families are defined in the Architecture & Implementation Guide, not in this Constitution.","","Structured error codes and families are defined in the Architecture & Implementation Guide, not in this Constitution.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.6-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.6","SP-C19-19.6-0929d608","System errors logged per platform operational logging policy.","","System errors logged per platform operational logging policy.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C19-19.7-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.7","SP-C19-19.7-163f7a1b","First error focusable and announced to assistive technology.","","First error focusable and announced to assistive technology.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Error Handling / Shared UX","","Documentation",""
"C20-20.1-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.1","SP-C20-20.1-0e2113a2","Success, information, warning, error, progress, reminder.","","Success, information, warning, error, progress, reminder.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C20-20.2-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.2","SP-C20-20.2-9eb3df8d","Unified dictionary","","Unified dictionary","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C20-20.3-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.3","SP-C20-20.3-b04d04f1","Critical > Error > Warning > Success > Info.","","Critical > Error > Warning > Success > Info.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C20-20.4-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.4","SP-C20-20.4-ae96195a","Transient notifications expire; critical items persist until user interaction where appropriate.","","Transient notifications expire; critical items persist until user interaction where appropriate.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C20-20.5-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.5","SP-C20-20.5-62f2ab3c","Must not notify user to open document they cannot access.","","Must not notify user to open document they cannot access.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C20-20.6-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.6","SP-C20-20.6-7042c63f","Notifications ≠ Validation ≠ Error Handling.","","Notifications ≠ Validation ≠ Error Handling.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notifications / Shared UX","","Documentation",""
"C21-21.1-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.1","SP-C21-21.1-6182f75b","Loading scope matches operation","","Loading scope matches operation","Governance Definition","Governance Definition","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Table/definition row — governance meaning.","gate-a.2-semantic-engine","No","Loading & Progress / Shared UX","","Documentation",""
"C21-21.2-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.2","SP-C21-21.2-2f49f050","Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).","","Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Loading & Progress / Shared UX","","Documentation",""
"C21-21.2-002","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.2","SP-C21-21.2-2b3f5c56","Must not block entire application for partial operations (aligned with UX Constitution).","","Must not block entire application for partial operations (aligned with UX Constitution).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Loading & Progress / Shared UX","","Documentation",""
"C21-21.3-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.3","SP-C21-21.3-e0ac2678","If loading exceeds reasonable duration, user shall be informed operation continues.","","If loading exceeds reasonable duration, user shall be informed operation continues.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Loading & Progress / Shared UX","","Code / Runtime / UI",""
"C21-21.4-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.4","SP-C21-21.4-f09ef6d2","Long operations should support cancel where safe; pages should render progressively.","","Long operations should support cancel where safe; pages should render progressively.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","Explicit should modal.","gate-a.2-semantic-engine","Yes","Loading & Progress / Shared UX","","UI / Runtime",""
"C21-21.5-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.5","SP-C21-21.5-5d2f2d64","Exact timeout values — Architecture Guide.","","Exact timeout values — Architecture Guide.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§21.5 out-of-scope section.","gate-a.2-semantic-engine","No","Loading & Progress / Shared UX","","N/A",""
"C22-22.1-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.1","SP-C22-22.1-f6eccda4","Created, last modified, submitted, approved, rejected, posted — actor and timestamp where applicable.","","Created, last modified, submitted, approved, rejected, posted — actor and timestamp where applicable.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Audit & Timeline / Platform","","Documentation",""
"C22-22.2-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.2","SP-C22-22.2-f91f2da5","Every workflow action and significant attachment/line change must generate audit record.","","Every workflow action and significant attachment/line change must generate audit record.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§22.2 normative rule/principle.","gate-a.2-semantic-engine","Yes","Audit & Timeline / Platform","","Code / Runtime / UI",""
"C22-22.3-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-d1e2b059","Single chronological timeline; immutable audit records; UTC internally, display per user time zone.","","Single chronological timeline; immutable audit records; UTC internally, display per user time zone.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Audit & Timeline / Platform","","Documentation",""
"C22-22.3-002","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-26210da3","Timeline filtering permitted without altering records.","","Timeline filtering permitted without altering records.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Audit & Timeline / Platform","","Documentation",""
"C22-22.3-003","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-d1458f53","Concurrency conflicts recorded when appropriate (Chapter 8.10).","","Concurrency conflicts recorded when appropriate (Chapter 8.10).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Audit & Timeline / Platform","","Documentation",""
"C22-22.4-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.4","SP-C22-22.4-b8f6680b","Official print should include approval/audit summary where appropriate.","","Official print should include approval/audit summary where appropriate.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","Explicit should modal.","gate-a.2-semantic-engine","Yes","Audit & Timeline / Platform","","UI / Runtime",""
"C23-23.1-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.1","SP-C23-23.1-81961d07","One lookup behavior for items, parties, locations, and references.","","One lookup behavior for items, parties, locations, and references.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.2-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.2","SP-C23-23.2-c3feaf04","Receiving, stock-based, catalog, issue — same UX; data scope differs.","","Receiving, stock-based, catalog, issue — same UX; data scope differs.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.3-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-9a57e21e","Code, name, barcode; ranking: exact code → exact barcode → prefix → contains; debounce before search; normalization (case/space insensitive).","","Code, name, barcode; ranking: exact code → exact barcode → prefix → contains; debounce before search; normalization (case/space insensitive).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.4-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-0369010f","Keyboard ↑↓ Enter Esc Tab; close on select, outside click, field exit; one lookup open; focus to quantity after item pick in line entry.","","Keyboard ↑↓ Enter Esc Tab; close on select, outside click, field exit; one lookup open; focus to quantity after item pick in line entry.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.5-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.5","SP-C23-23.5-9a89f912","Loading, no results, error+retry — unified messaging; unified empty states.","","Loading, no results, error+retry — unified messaging; unified empty states.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.6-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-3054aa94","Permission filtering — only authorized data","","Permission filtering — only authorized data","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.6-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-efcbe268","Tenant isolation — no cross-tenant data","","Tenant isolation — no cross-tenant data","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.6-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-9ee7e2f1","Large results — paging or infinite scroll per platform policy","","Large results — paging or infinite scroll per platform policy","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","Documentation",""
"C23-23.6-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-c2d7d788","Large catalogs — server-side search; loading entire catalogs prohibited","","Large catalogs — server-side search; loading entire catalogs prohibited","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§23.6 normative rule/principle.","gate-a.2-semantic-engine","Yes","Lookup Standard / Shared UX","","Code / Runtime / UI",""
"C23-23.7-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.7","SP-C23-23.7-733a25df","Recent items, favorites.","","Recent items, favorites.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§23.7 out-of-scope section.","gate-a.2-semantic-engine","No","Lookup Standard / Shared UX","","N/A",""
"C24-24.1-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-499a7659","Desktop only for v2.0 operational data entry.","","Desktop only for v2.0 operational data entry.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.1-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-78953c12","Mobile/tablet entry out of scope unless future amendment.","","Mobile/tablet entry out of scope unless future amendment.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.2-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-21a1b7b7","Minimum 1366×768; reference design 1920×1080 @ 100%; supported 1440, 1600, 1920.","","Minimum 1366×768; reference design 1920×1080 @ 100%; supported 1440, 1600, 1920.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.3-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-3c1b12d9","80%–125%: required for release acceptance.","","80%–125%: required for release acceptance.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.3-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-9dc20a63","150%: best effort — not release gate.","","150%: best effort — not release gate.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.4-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-bb5c5dec","No horizontal page scroll except inside grids","","No horizontal page scroll except inside grids","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.5-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-f1a2c5ab","Supported browsers per platform browser support matrix (Architecture Guide).","","Supported browsers per platform browser support matrix (Architecture Guide).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.5-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-208ec1d4","High DPI (2K/4K) supported.","","High DPI (2K/4K) supported.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.5-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-7dddea3d","Multi-monitor consistency.","","Multi-monitor consistency.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.6-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.6","SP-C24-24.6-95d95e1d","1366×768 @ 80/90/100/110/125%; 1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","","1366×768 @ 80/90/100/110/125%; 1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C24-24.7-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.7","SP-C24-24.7-e1cf2280","Geometry tokens — UX Constitution; this chapter — acceptance criteria.","","Geometry tokens — UX Constitution; this chapter — acceptance criteria.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workspace & Responsive / Shared UX","","Documentation",""
"C25-25.1-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.1","SP-C25-25.1-0ac52bf2","One document page pattern for create/edit; one for detail/workflow.","","One document page pattern for create/edit; one for detail/workflow.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.2-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-ae363d9f","Create/Edit: masthead, alert band, body (header + lines), fixed action area.","","Create/Edit: masthead, alert band, body (header + lines), fixed action area.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.2-002","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-ae177cf3","Detail/Workflow: masthead, status, alert band, action bar, content, timeline.","","Detail/Workflow: masthead, status, alert band, action bar, content, timeline.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.2-003","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-d453665e","Modules must not invent unrelated layouts.","","Modules must not invent unrelated layouts.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§25.2 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Layout / Shared UX","","Code / Runtime / UI",""
"C25-25.2-004","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-83d5bc58","All modules must declare and follow one archetype.","","All modules must declare and follow one archetype.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§25.2 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Layout / Shared UX","","Code / Runtime / UI",""
"C25-25.3-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.3","SP-C25-25.3-f1a769bd","Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).","","Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§25.3 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Layout / Shared UX","","Code / Runtime / UI",""
"C25-25.4-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.4","SP-C25-25.4-cdf0c31e","Header, action bar, and primary actions should remain accessible per archetype without losing context.","","Header, action bar, and primary actions should remain accessible per archetype without losing context.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","Explicit should modal.","gate-a.2-semantic-engine","Yes","Document Layout / Shared UX","","UI / Runtime",""
"C25-25.5-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.5","SP-C25-25.5-487e37b4","Unified empty states; spacing/density per UX Constitution.","","Unified empty states; spacing/density per UX Constitution.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.6-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.6","SP-C25-25.6-acf46175","Collapsible sections behave consistently across modules.","","Collapsible sections behave consistently across modules.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.7-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.7","SP-C25-25.7-3f432868","Goods receipt create (after conformance) — create/edit reference; goods receipt detail — workflow reference.","","Goods receipt create (after conformance) — create/edit reference; goods receipt detail — workflow reference.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","Documentation",""
"C25-25.8-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.8","SP-C25-25.8-f3d23311","Exact pixel tokens — UX Constitution.","","Exact pixel tokens — UX Constitution.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§25.8 out-of-scope section.","gate-a.2-semantic-engine","No","Document Layout / Shared UX","","N/A",""
"C26-26.1-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.1","SP-C26-26.1-6b75cd08","Print and PDF export must match.","","Print and PDF export must match.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§26.1 normative rule/principle.","gate-a.2-semantic-engine","Yes","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.1-002","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.1","SP-C26-26.1-f35ef8bf","Status watermarks (draft, posted, void, etc.).","","Status watermarks (draft, posted, void, etc.).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.1-003","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.1","SP-C26-26.1-d00805ca","Header/footer with organization identity; page numbers and print metadata.","","Header/footer with organization identity; page numbers and print metadata.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.2-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.2","SP-C26-26.2-dde8e261","Platform electronic record is authoritative; printed/exported copies are representations.","","Platform electronic record is authoritative; printed/exported copies are representations.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.3-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.3","SP-C26-26.3-8ae55843","Print and export subject to same permission model as view; export authorization explicit.","","Print and export subject to same permission model as view; export authorization explicit.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.4-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.4","SP-C26-26.4-00034f7f","Sensitive data masked per authorization on export/print.","","Sensitive data masked per authorization on export/print.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.5-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.5","SP-C26-26.5-8e182546","May be allowed with unofficial marking.","","May be allowed with unofficial marking.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Printing & Export / Reports","","Documentation",""
"C26-26.6-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.6","SP-C26-26.6-ebaae793","Print of sensitive documents should be logged.","","Print of sensitive documents should be logged.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","Explicit should modal.","gate-a.2-semantic-engine","Yes","Printing & Export / Reports","","UI / Runtime",""
"C26-26.7-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.7","SP-C26-26.7-035eace7","Arabic and English should be supported per property or user preference.","","Arabic and English should be supported per property or user preference.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","Explicit should modal.","gate-a.2-semantic-engine","Yes","Printing & Export / Reports","","UI / Runtime",""
"C27-27.1-001","42","42","42","Part VIII — Platform Principles","27","Performance","27.1","SP-C27-27.1-dc3bf644","Large lists — paging or virtual presentation","","Large lists — paging or virtual presentation","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Performance / Platform","","Documentation",""
"C27-27.2-001","42","42","42","Part VIII — Platform Principles","27","Performance","27.2","SP-C27-27.2-47ed526c","Document entry responsive under normal hotel operations; exact metrics in QA acceptance criteria and Architecture Guide.","","Document entry responsive under normal hotel operations; exact metrics in QA acceptance criteria and Architecture Guide.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Performance / Platform","","Documentation",""
"C28-28.1-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.1","SP-C28-28.1-9b183c40","Interactive elements labeled; color not sole state indicator; contrast per agreed targets; accessibility in QA gates.","","Interactive elements labeled; color not sole state indicator; contrast per agreed targets; accessibility in QA gates.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Accessibility / Shared UX","","Documentation",""
