fresh_id,chapter,section,requirement_text,category,implementation_target,verification_type,status,severity,frontend_evidence,backend_evidence,database_evidence,runtime_evidence,governance_evidence,tenant_scope_tested,limitations,finding_id,recommended_next_action
C18-18.2-007,18,18.2,"Validation at data entry, workflow actions, posting per business rules",Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/catalog.constitution.js:4-6 [validation] sha256=88A18C81F472DDF3… — Keyword `validation` from clause | OSE-backend/src/controllers/inventoryCount.controller.js:23-25 [validation] sha256=9CD2AE6906B1E320… — Keyword `validation` from clause | OSE-backend/src/controllers/inventoryCount.controller.js:27-29 [validation] sha256=9CD2AE6906B1E320… — Keyword `validation` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-008,18,18.2,Client-side assists,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/config/database.js:7-9 [client] sha256=E2025FF7C5BF8C7D… — Keyword `client` from clause | OSE-backend/src/config/database.js:7-9 [client] sha256=E2025FF7C5BF8C7D… — Keyword `client` from clause | OSE-backend/src/config/database.js:14-16 [client] sha256=E2025FF7C5BF8C7D… — Keyword `client` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-008b,18,18.2,server-side authoritative,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/config/swagger.js:14-16 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause | OSE-backend/src/config/swagger.js:15-17 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause | OSE-backend/src/config/swagger.js:18-20 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-009,18,18.2,Messages in logical order (header → lines → document),Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,OSE-backend/src/services/auth.service.js:178-180 [messages] sha256=F38ED8A685ACB53B… — Keyword `messages` from clause | OSE-backend/src/services/auth.service.js:182-184 [messages] sha256=F38ED8A685ACB53B… — Keyword `messages` from clause | OSE-Frontend/src/app/core/guards/master-data-property-context.guard.ts:2-4 [messages] sha256=F91ADC63E76FCEE0… — Keyword `messages` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-010,18,18.2,Warnings informational unless governed,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/controllers/item.controller.js:79-81 [warnings] sha256=55548A15AB9E4881… — Keyword `warnings` from clause | OSE-backend/src/controllers/item.controller.js:79-81 [warnings] sha256=55548A15AB9E4881… — Keyword `warnings` from clause | OSE-backend/src/controllers/item.controller.js:80-82 [warnings] sha256=55548A15AB9E4881… — Keyword `warnings` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-010b,18,18.2,validation errors block operation,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/catalog.constitution.js:4-6 [validation] sha256=88A18C81F472DDF3… — Keyword `validation` from clause | OSE-backend/src/controllers/inventoryCount.controller.js:23-25 [validation] sha256=9CD2AE6906B1E320… — Keyword `validation` from clause | OSE-backend/src/controllers/inventoryCount.controller.js:27-29 [validation] sha256=9CD2AE6906B1E320… — Keyword `validation` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-011,18,18.2,Must not duplicate same error across channels,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/runtime-permission-matrix.js:4-6 [duplicate] sha256=AC2A797FE43BF0BA… — Keyword `duplicate` from clause | OSE-backend/src/controllers/report.controller.js:121-123 [duplicate] sha256=4BED5293AA19270E… — Keyword `duplicate` from clause | OSE-backend/src/controllers/userRights.controller.js:169-171 [duplicate] sha256=BA6D60428818E5AC… — Keyword `duplicate` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.3-001,18,18.3,Individual message wording catalog.,Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C19-19.1-001,19,19.1,"Information, warning, validation error, blocking business error, system error.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.2-001,19,19.2,Matches severity,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.2-002,19,19.2,no duplicate channels.,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/acc-authority/runtime-permission-matrix.js:4-6 [duplicate] sha256=AC2A797FE43BF0BA… — Keyword `duplicate` from clause | OSE-backend/src/controllers/report.controller.js:121-123 [duplicate] sha256=4BED5293AA19270E… — Keyword `duplicate` from clause | OSE-backend/src/controllers/userRights.controller.js:169-171 [duplicate] sha256=BA6D60428818E5AC… — Keyword `duplicate` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C19-19.3-001,19,19.3,"Clear, actionable, free of technical implementation details.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.3-002,19,19.3,"Sensitive information (stack traces, SQL, internal IDs) must never be exposed to end users.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/controllers/userRights.controller.js:823-825 [sensitive] sha256=BA6D60428818E5AC… — Keyword `sensitive` from clause | OSE-backend/src/controllers/userRights.controller.js:824-826 [sensitive] sha256=BA6D60428818E5AC… — Keyword `sensitive` from clause | OSE-backend/src/controllers/userRights.controller.js:825-827 [sensitive] sha256=BA6D60428818E5AC… — Keyword `sensitive` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C19-19.4-001,19,19.4,Suggest next action,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.4-002,19,19.4,retry only when safe and meaningful.,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C19-19.5-001,19,19.5,Equivalent conditions → consistent codes and experience.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.5-002,19,19.5,"Structured error codes and families are defined in the Architecture & Implementation Guide, not in this Constitution.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.6-001,19,19.6,System errors logged per platform operational logging policy.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C19-19.7-001,19,19.7,First error focusable and announced to assistive technology.,UX / Presentation Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C20-20.1-001,20,20.1,"Success, information, warning, error, progress, reminder.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C20-20.2-001,20,20.2,Unified dictionary,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C20-20.3-001,20,20.3,Critical > Error > Warning > Success > Info.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C20-20.4-001,20,20.4,Transient notifications expire,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C20-20.4-002,20,20.4,critical items persist until user interaction where appropriate.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C20-20.5-001,20,20.5,Must not notify user to open document they cannot access.,Product Enforceable Requirement,Runtime Behavior,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/controllers/getPass.controller.js:33-35 [notify] sha256=525FCD6DBA33AF14… — Keyword `notify` from clause | OSE-backend/src/controllers/getPass.controller.js:33-35 [notify] sha256=525FCD6DBA33AF14… — Keyword `notify` from clause | OSE-backend/src/controllers/getPass.controller.js:34-36 [notify] sha256=525FCD6DBA33AF14… — Keyword `notify` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C20-20.6-001,20,20.6,Notifications ≠ Validation ≠ Error Handling.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C21-21.1-001,21,21.1,Loading scope matches operation,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C21-21.2-001,21,21.2,"Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C21-21.2-002,21,21.2,Must not block entire application for partial operations (aligned with UX Constitution).,Product Enforceable Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/acc-authority/runtime-permission-matrix.js:4-6 [block] sha256=AC2A797FE43BF0BA… — Keyword `block` from clause | OSE-backend/src/controllers/stockCount.controller.js:4-6 [block] sha256=8C70F1A7313CC1EA… — Keyword `block` from clause | OSE-backend/src/controllers/stockCount.controller.js:4-6 [block] sha256=8C70F1A7313CC1EA… — Keyword `block` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C21-21.3-001,21,21.3,"If loading exceeds reasonable duration, user shall be informed operation continues.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/core/components/notification-bell/notification-bell.component.ts:47-49 [loading] sha256=B83036EA19169789… — Keyword `loading` from clause | OSE-Frontend/src/app/core/components/notification-bell/notification-bell.component.ts:73-75 [loading] sha256=B83036EA19169789… — Keyword `loading` from clause | OSE-Frontend/src/app/core/components/notification-bell/notification-bell.component.ts:85-87 [loading] sha256=B83036EA19169789… — Keyword `loading` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C21-21.4-001,21,21.4,Long operations should support cancel where safe,Strong Recommendation,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,No probes matched,,
C21-21.4-002,21,21.4,pages should render progressively.,Strong Recommendation,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,No probes matched,,
C21-21.5-001,21,21.5,Exact timeout values — Architecture Guide.,Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C22-22.1-001,22,22.1,"The platform shall maintain actor and timestamp, where applicable, for created, last modified, submitted, approved, rejected, and posted events.",Product Enforceable Requirement,Multiple,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/core/pages/master-data-shell/master-data-shell.component.html:6-8 [maintain] sha256=9F5AD78B0AC7A95A… — Keyword `maintain` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.2-001,22,22.2,Every workflow action and significant attachment/line change must generate audit record.,Product Enforceable Requirement,Multiple,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-runtime/resolvePermissions.js:28-30 [every] sha256=465B7E58B7AD595E… — Keyword `every` from clause | OSE-backend/src/config/swagger.js:11-13 [every] sha256=33A736F825E2BB2F… — Keyword `every` from clause | OSE-backend/src/config/swagger.js:49-51 [every] sha256=33A736F825E2BB2F… — Keyword `every` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.3-001,22,22.3,Single chronological timeline,Product Enforceable Requirement,Database Integrity,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/catalog.constitution.js:4-6 [single] sha256=88A18C81F472DDF3… — Keyword `single` from clause | OSE-backend/src/constants/role-codes.constants.js:4-6 [single] sha256=C121869F96BB7FE3… — Keyword `single` from clause | OSE-backend/src/controllers/grn.controller.js:20-22 [single] sha256=5E9468C8607E1020… — Keyword `single` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.3-002,22,22.3,immutable audit records,Product Enforceable Requirement,Database Integrity,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/constants/role-codes.constants.js:31-33 [immutable] sha256=C121869F96BB7FE3… — Keyword `immutable` from clause | OSE-backend/src/engines/assignment-property.service.js:29-31 [immutable] sha256=BB9A51F66D15ECDC… — Keyword `immutable` from clause | OSE-backend/src/engines/assignment-property.service.js:32-34 [immutable] sha256=BB9A51F66D15ECDC… — Keyword `immutable` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.3-003,22,22.3,"UTC internally, display per user time zone.",Product Enforceable Requirement,Database Integrity,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/catalog.constitution.js:21-23 [display] sha256=88A18C81F472DDF3… — Keyword `display` from clause | OSE-backend/src/acc-authority/catalog.constitution.js:22-24 [display] sha256=88A18C81F472DDF3… — Keyword `display` from clause | OSE-backend/src/acc-authority/catalog.constitution.js:23-25 [display] sha256=88A18C81F472DDF3… — Keyword `display` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.3-004,22,22.3,Timeline filtering permitted without altering records.,Product Enforceable Requirement,Runtime Behavior,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/controllers/constitution.controller.js:2-4 [timeline] sha256=1C2576EE2C37D06A… — Keyword `timeline` from clause | OSE-backend/src/controllers/constitution.controller.js:2-4 [timeline] sha256=1C2576EE2C37D06A… — Keyword `timeline` from clause | OSE-backend/src/controllers/constitution.controller.js:34-36 [timeline] sha256=1C2576EE2C37D06A… — Keyword `timeline` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.3-005,22,22.3,Concurrency conflicts recorded when appropriate (Chapter 8.10).,Product Enforceable Requirement,Multiple,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/concurrency.service.js:57-57 [concurrencyVersion] sha256=A73D8C5213F64D50… — Required symbol `concurrencyVersion` present | OSE-backend/src/platform/concurrency.service.js:11-11 [Conflict] sha256=A73D8C5213F64D50… — Required symbol `Conflict` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C22-22.4-001,22,22.4,Official print should include approval/audit summary where appropriate.,Product Enforceable Requirement,Multiple,Code / Runtime / DB,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C23-23.1-001,23,23.1,"One lookup behavior for items, parties, locations, and references.",UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.2-001,23,23.2,"Receiving, stock-based, catalog, issue — same UX",UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.3-001,23,23.3,"Code, name, barcode",UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.3-002,23,23.3,ranking: exact code → exact barcode → prefix → contains,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.3-003,23,23.3,debounce before search,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.3-004,23,23.3,normalization (case/space insensitive).,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.4-001,23,23.4,Keyboard ↑↓ Enter Esc Tab,UX / Presentation Requirement,UI / UX,UI / Runtime,PARTIAL,Medium,OSE-Frontend/src/app/core/directives/keyboard-navigation.directive.ts:13-14 [appKeyboardNav] — directive exists | limitation: no [appKeyboardNav] on governed document shell templates,,,,,,Passing: directive/infrastructure exists; Failing: not wired on required document shells,FIND-003,
C23-23.4-002,23,23.4,"close on select, outside click, field exit",UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.4-003,23,23.4,one lookup open,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.4-004,23,23.4,focus to quantity after item pick in line entry.,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.5-001,23,23.5,"Loading, no results, error+retry — unified messaging",UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.6-001,23,23.6,Permission filtering — only authorized data,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.6-002,23,23.6,Tenant isolation — no cross-tenant data,Product Enforceable Requirement,Database Integrity,UI / Runtime,FAIL,High,,,,RS-XT-001=Failed (GATE_B_CURRENT_SESSION_RUNTIME.json),,grand-horizon token reading dx-airport-hotel getPass,FAIL — Error Handling / Authorization Boundary Response: HTTP 500 on cross-tenant getPass read; data_leak_confirmed=false; tenant_isolation_failure_confirmed=not proven; safe_error_handling_failure_confirmed=true,FIND-002,
C23-23.6-003,23,23.6,Large results — paging or infinite scroll per platform policy,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.6-004,23,23.6,Large catalogs — server-side search,UX / Presentation Requirement,UI / UX,UI / Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C23-23.7-001,23,23.7,"Recent items, favorites.",Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C24-24.1-001,24,24.1,Desktop only for v2.0 operational data entry.,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.1-002,24,24.1,Mobile/tablet entry out of scope unless future amendment.,Out of Scope,N/A,UI / QA,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C24-24.2-001,24,24.2,Minimum 1366×768,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.2-002,24,24.2,reference design 1920×1080 @ 100%,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.2-003,24,24.2,"supported 1440, 1600, 1920.",UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.3-001,24,24.3,80%–125%: required for release acceptance.,QA / Release Requirement,QA / Release Gate,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C24-24.3-002,24,24.3,150%: best effort — not release gate.,Descriptive Context,N/A,UI / QA,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C24-24.4-001,24,24.4,No horizontal page scroll except inside grids,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.4-002,24,24.4,no clipped titles/overlapping buttons,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.4-003,24,24.4,create screens primary actions visible @ 1366/100%,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.4-004,24,24.4,dialogs fit viewport with internal scroll,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.4-005,24,24.4,tables scroll internally.,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.5-001,24,24.5,Supported browsers per platform browser support matrix (Architecture Guide).,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.5-002,24,24.5,High DPI (2K/4K) supported.,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.5-003,24,24.5,Multi-monitor consistency.,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C24-24.6-001,24,24.6,1366×768 @ 80/90/100/110/125%,QA / Release Requirement,QA / Release Gate,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C24-24.6-002,24,24.6,1440/1600/1920 @ 100% — Definition of Done (Chapter 29).,QA / Release Requirement,QA / Release Gate,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C24-24.7-001,24,24.7,Geometry tokens — UX Constitution,UX / Presentation Requirement,UI / UX,UI / QA,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.1-001,25,25.1,One document page pattern for create/edit,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.1-002,25,25.1,one for detail/workflow.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.2-001,25,25.2,"Create/Edit: masthead, alert band, body (header + lines), fixed action area.",UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.2-002,25,25.2,"Detail/Workflow: masthead, status, alert band, action bar, content, timeline.",UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.2-003,25,25.2,Modules must not invent unrelated layouts.,Product Enforceable Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-runtime/index.js:27-29 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/acc-runtime/index.js:49-51 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/controllers/accWorkflowConfig.controller.js:8-10 [modules] sha256=55853A223CB12D1B… — Keyword `modules` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C25-25.2-004,25,25.2,All modules must declare and follow one archetype.,Product Enforceable Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-runtime/index.js:27-29 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/acc-runtime/index.js:49-51 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/controllers/accWorkflowConfig.controller.js:8-10 [modules] sha256=55853A223CB12D1B… — Keyword `modules` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C25-25.3-001,25,25.3,Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.4-001,25,25.4,"Header, action bar, and primary actions should remain accessible per archetype without losing context.",Strong Recommendation,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,No probes matched,,
C25-25.5-001,25,25.5,Unified empty states,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.5-002,25,25.5,spacing/density per UX Constitution.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.6-001,25,25.6,Collapsible sections behave consistently across modules.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.7-001,25,25.7,Goods receipt create (after conformance) — create/edit reference,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C25-25.8-001,25,25.8,Exact pixel tokens — UX Constitution.,Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C26-26.2-001,26,26.2,Platform electronic record is authoritative,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/services/pdf/report-pdf-enterprise.js:17-19 [electronic] sha256=9C17A24D18760EB5… — Keyword `electronic` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C26-26.2-002,26,26.2,printed/exported copies are representations.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
