"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C22-22.4-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.4","SP-C22-22.4-36cd8dac","Official print should include approval/audit summary where appropriate.","","Official print should include approval/audit summary where appropriate.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","§22 audit requirement.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C23-23.1-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.1","SP-C23-23.1-93e81d04","One lookup behavior for items, parties, locations, and references.","","One lookup behavior for items, parties, locations, and references.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.2-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.2","SP-C23-23.2-semi-bbdc75ef","Receiving, stock-based, catalog, issue — same UX","","Receiving, stock-based, catalog, issue — same UX","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§23 lookup standard.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","Code, name, barcode","","Code, name, barcode","UX Requirement","UX / Presentation Requirement","span_member","§23.3 search field dimensions.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","ranking: exact code → exact barcode → prefix → contains","","ranking: exact code → exact barcode → prefix → contains","UX Requirement","UX / Presentation Requirement","span_member","§23.3 search ranking order.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","debounce before search","","debounce before search","UX Requirement","UX / Presentation Requirement","span_member","§23.3 lookup behavior rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","normalization (case/space insensitive).","","normalization (case/space insensitive).","UX Requirement","UX / Presentation Requirement","span_member","§23.3 lookup behavior rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","Keyboard ↑↓ Enter Esc Tab","","Keyboard ↑↓ Enter Esc Tab","UX Requirement","UX / Presentation Requirement","span_member","§23.4 keyboard interaction rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","close on select, outside click, field exit","","close on select, outside click, field exit","UX Requirement","UX / Presentation Requirement","span_member","§23.4 lookup close behavior.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","one lookup open","","one lookup open","UX Requirement","UX / Presentation Requirement","span_member","§23.4 one lookup open rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","focus to quantity after item pick in line entry.","","focus to quantity after item pick in line entry.","UX Requirement","UX / Presentation Requirement","span_member","§23.4 item-pick focus rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.5-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.5","SP-C23-23.5-semi-904b0ba7","Loading, no results, error+retry — unified messaging","","Loading, no results, error+retry — unified messaging","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§23 lookup standard.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-83bfe399","Permission filtering — only authorized data","","Permission filtering — only authorized data","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-511f3f46","Tenant isolation — no cross-tenant data","","Tenant isolation — no cross-tenant data","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-39c609a9","Large results — paging or infinite scroll per platform policy","","Large results — paging or infinite scroll per platform policy","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-bullet-2c0e91e5","Large catalogs — server-side search","","Large catalogs — server-side search","UX Requirement","UX / Presentation Requirement","span_member","Bullet semicolon — atomic split.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.7-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.7","SP-C23-23.7-3c6b0e67","Recent items, favorites.","","Recent items, favorites.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Lookup Standard / Shared UX","","N/A",""
"C24-24.1-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-2a1bf354","Desktop only for v2.0 operational data entry.","","Desktop only for v2.0 operational data entry.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.1-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-6640f9a4","Mobile/tablet entry out of scope unless future amendment.","","Mobile/tablet entry out of scope unless future amendment.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","Minimum 1366×768","","Minimum 1366×768","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","reference design 1920×1080 @ 100%","","reference design 1920×1080 @ 100%","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","supported 1440, 1600, 1920.","","supported 1440, 1600, 1920.","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.3-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-bad16d5a","80%–125%: required for release acceptance.","","80%–125%: required for release acceptance.","UX Requirement","QA / Release Requirement","atomic","","Governance Corrected","§24 QA/responsive test requirement.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.3-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-f858e130","150%: best effort — not release gate.","","150%: best effort — not release gate.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","No horizontal page scroll except inside grids","","No horizontal page scroll except inside grids","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","no clipped titles/overlapping buttons","","no clipped titles/overlapping buttons","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","create screens primary actions visible @ 1366/100%","","create screens primary actions visible @ 1366/100%","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-004","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","dialogs fit viewport with internal scroll","","dialogs fit viewport with internal scroll","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-005","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","tables scroll internally.","","tables scroll internally.","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-d0946b71","Supported browsers per platform browser support matrix (Architecture Guide).","","Supported browsers per platform browser support matrix (Architecture Guide).","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-076edef1","High DPI (2K/4K) supported.","","High DPI (2K/4K) supported.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-230769ef","Multi-monitor consistency.","","Multi-monitor consistency.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.6-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.6","SP-C24-24.6-compound-4f2abea9","1366×768 @ 80/90/100/110/125%","","1366×768 @ 80/90/100/110/125%","UX Requirement","QA / Release Requirement","span_member","§24.6 responsive test matrix — atomic split.","Governance Corrected","§24 QA/responsive test requirement.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.6-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.6","SP-C24-24.6-compound-4f2abea9","1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","","1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","UX Requirement","UX / Presentation Requirement","span_member","§24.6 responsive test matrix — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.7-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.7","SP-C24-24.7-semi-37609bc6","Geometry tokens — UX Constitution","","Geometry tokens — UX Constitution","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C25-25.1-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.1","SP-C25-25.1-semi-46dcf482","One document page pattern for create/edit","","One document page pattern for create/edit","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.1-002","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.1","SP-C25-25.1-semi-46dcf482","one for detail/workflow.","","one for detail/workflow.","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.2-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-4f12ccd9","Create/Edit: masthead, alert band, body (header + lines), fixed action area.","","Create/Edit: masthead, alert band, body (header + lines), fixed action area.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.2-002","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-4b883b4f","Detail/Workflow: masthead, status, alert band, action bar, content, timeline.","","Detail/Workflow: masthead, status, alert band, action bar, content, timeline.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.2-003","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-c0c79e41","Modules must not invent unrelated layouts.","","Modules must not invent unrelated layouts.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.2-004","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.2","SP-C25-25.2-3acfd653","All modules must declare and follow one archetype.","","All modules must declare and follow one archetype.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.3-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.3","SP-C25-25.3-90a410f7","Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).","","Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.4-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.4","SP-C25-25.4-b7fa0a94","Header, action bar, and primary actions should remain accessible per archetype without losing context.","","Header, action bar, and primary actions should remain accessible per archetype without losing context.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.5-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.5","SP-C25-25.5-semi-e259fb19","Unified empty states","","Unified empty states","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.5-002","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.5","SP-C25-25.5-semi-e259fb19","spacing/density per UX Constitution.","","spacing/density per UX Constitution.","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.6-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.6","SP-C25-25.6-ec0b9e32","Collapsible sections behave consistently across modules.","","Collapsible sections behave consistently across modules.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.7-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.7","SP-C25-25.7-semi-714bd19c","Goods receipt create (after conformance) — create/edit reference","","Goods receipt create (after conformance) — create/edit reference","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
"C25-25.8-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.8","SP-C25-25.8-9ab9d5d3","Exact pixel tokens — UX Constitution.","","Exact pixel tokens — UX Constitution.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Layout / Shared UX","","N/A",""
"C26-26.1-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.1","SP-C26-26.1-semi-6348eeb1","Print and PDF export must match. Status watermarks (draft, posted, void, etc.). Header/footer with organization identity","","Print and PDF export must match. Status watermarks (draft, posted, void, etc.). Header/footer with organization identity","Product Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§26 sensitive print/export rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.1-002","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.1","SP-C26-26.1-semi-6348eeb1","page numbers and print metadata.","","page numbers and print metadata.","Product Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.2-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.2","SP-C26-26.2-semi-03556b27","Platform electronic record is authoritative","","Platform electronic record is authoritative","Product Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.2-002","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.2","SP-C26-26.2-semi-03556b27","printed/exported copies are representations.","","printed/exported copies are representations.","Product Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.3-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.3","SP-C26-26.3-compound-72e4c5d9","Print and export subject to same permission model as view","","Print and export subject to same permission model as view","Product Requirement","Product Enforceable Requirement","span_member","§26.3 print/export rule — atomic split.","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.3-002","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.3","SP-C26-26.3-compound-72e4c5d9","export authorization explicit.","","export authorization explicit.","Product Requirement","Product Enforceable Requirement","span_member","§26.3 print/export rule — atomic split.","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.4-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.4","SP-C26-26.4-b590364e","Sensitive data masked per authorization on export/print.","","Sensitive data masked per authorization on export/print.","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§26 sensitive print/export rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.5-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.5","SP-C26-26.5-ab8304a7","May be allowed with unofficial marking.","","May be allowed with unofficial marking.","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.6-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.6","SP-C26-26.6-964994e5","Print of sensitive documents should be logged.","","Print of sensitive documents should be logged.","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§26 sensitive print/export rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C26-26.7-001","41","41","41","Part VII — Presentation Standards","26","Printing & Export","26.7","SP-C26-26.7-2885fd90","Arabic and English should be supported per property or user preference.","","Arabic and English should be supported per property or user preference.","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§26 print/export authorization rule.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Printing & Export / Reports","","Code / Runtime / UI",""
"C27-27.1-001","42","42","42","Part VIII — Platform Principles","27","Performance","27.1","SP-C27-27.1-compound-9225c86f","Large lists — paging or virtual presentation","","Large lists — paging or virtual presentation","Performance Requirement","Product Enforceable Requirement","span_member","§27.1 performance principle — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C27-27.1-002","42","42","42","Part VIII — Platform Principles","27","Performance","27.1","SP-C27-27.1-compound-9225c86f","server-assisted search when warranted","","server-assisted search when warranted","Performance Requirement","Product Enforceable Requirement","span_member","§27.1 performance principle — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C27-27.1-003","42","42","42","Part VIII — Platform Principles","27","Performance","27.1","SP-C27-27.1-compound-9225c86f","debounce and cancel in-flight requests","","debounce and cancel in-flight requests","Performance Requirement","Product Enforceable Requirement","span_member","§27.1 performance principle — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C27-27.1-004","42","42","42","Part VIII — Platform Principles","27","Performance","27.1","SP-C27-27.1-compound-9225c86f","heavy export/print asynchronous with user feedback.","","heavy export/print asynchronous with user feedback.","Performance Requirement","Product Enforceable Requirement","span_member","§27.1 performance principle — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C27-27.2-001","42","42","42","Part VIII — Platform Principles","27","Performance","27.2","SP-C27-27.2-semi-459c7e48","Document entry responsive under normal hotel operations","","Document entry responsive under normal hotel operations","Performance Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C27-27.2-002","42","42","42","Part VIII — Platform Principles","27","Performance","27.2","SP-C27-27.2-semi-459c7e48","exact metrics in QA acceptance criteria and Architecture Guide.","","exact metrics in QA acceptance criteria and Architecture Guide.","Performance Requirement","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§27 performance principle.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Performance / Platform","","Runtime",""
"C28-28.1-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.1","SP-C28-28.1-compound-1e278357","Interactive elements labeled","","Interactive elements labeled","Accessibility Requirement","UX / Presentation Requirement","span_member","§28.1 accessibility principle — atomic split.","Governance Approved","§28 accessibility UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.1-002","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.1","SP-C28-28.1-compound-1e278357","color not sole state indicator","","color not sole state indicator","Accessibility Requirement","UX / Presentation Requirement","span_member","§28.1 accessibility principle — atomic split.","Governance Approved","§28 accessibility UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.1-003","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.1","SP-C28-28.1-compound-1e278357","contrast per agreed targets","","contrast per agreed targets","Accessibility Requirement","UX / Presentation Requirement","span_member","§28.1 accessibility principle — atomic split.","Governance Approved","§28 accessibility UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.1-004","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.1","SP-C28-28.1-compound-1e278357","accessibility in QA gates.","","accessibility in QA gates.","Accessibility Requirement","QA / Release Requirement","span_member","§28.1 accessibility principle — atomic split.","Governance Corrected","§28 accessibility QA gate.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Accessibility / Shared UX","","QA / Accessibility",""
