"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C17-17.3-005","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.3","SP-C17-17.3-c2b31eb2","Global shortcuts centrally governed — modules must not introduce independent global shortcuts","","Global shortcuts centrally governed — modules must not introduce independent global shortcuts","UX Requirement","Product Enforceable Requirement","atomic","","Governance Corrected","§17.3 global shortcut prohibition.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Keyboard Navigation / Shared UX","","UI / UX",""
"C17-17.4-001","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.4","SP-C17-17.4-7f5d6b4b","Global shortcut catalog (future amendment).","","Global shortcut catalog (future amendment).","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Keyboard Navigation / Shared UX","","N/A",""
"C18-18.1-001","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-06bf1dc3","One error type → one display channel.","","One error type → one display channel.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§18.1 Golden Rule — error channel mapping.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-002","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-6d7a1a65","Field Inline","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","Field validation maps to Inline display channel.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (Field validation → Inline).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-003","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-155b21fd","Row On row","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","Row validation maps to On row display channel.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (Row validation → On row).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-004","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-698be482","Document Summary banner","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","Document validation maps to Summary banner display channel.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (Document validation → Summary banner).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-005","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-25770d5c","Confirmation Dialog — not validation","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","Confirmation maps to Dialog and is not validation.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (Confirmation → Dialog and is not validation).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-006","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-3d464adf","Success Chapter 20","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","Success feedback governed by Chapter 20.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (Success → governed by Chapter 20).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.1-007","33","33","33","Part V — System Interaction Standards","18","Validation","18.1","SP-C18-18.1-1999cfad","System failure Chapter 19","Field Inline Row On row Document Summary banner Confirmation Dialog — not validation Success Chapter 20 System failure Chapter 19","System failure governed by Chapter 19.","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.1 validation channel table row (Block 4).","Governance Corrected","Block 4 — §18.1 table mapping (System failure → governed by Chapter 19).","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.2-001","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","Errors disappear when fixed","","Errors disappear when fixed","UX Requirement","UX / Presentation Requirement","span_member","§18.2 validation rule — semicolon split.","Governance Approved","§18.2 validation UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.2-002","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","submit → focus first error","","submit → focus first error","UX Requirement","Product Enforceable Requirement","span_member","§18.2 validation rule — semicolon split.","Governance Corrected","§18.2 validation rule — product/UI/runtime.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-003","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-003-33fc3a46","Many errors: banner shows count","","Many errors: banner shows count","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.2-003b","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-003-91e6a900","details at fields/rows","","details at fields/rows","UX Requirement","UX / Presentation Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Validation / Shared UX","","UI / UX",""
"C18-18.2-004","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","All messages support localization","","All messages support localization","UX Requirement","Product Enforceable Requirement","span_member","§18.2 validation rule bullet.","Governance Corrected","§18.2 validation rule — product/UI/runtime.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-005","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-005-202cbe5f","Backend returns codes","","Backend returns codes","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-005b","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-005-310eedd0","platform presents translated text","","platform presents translated text","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-006","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","Deterministic — same input + conditions → same result","","Deterministic — same input + conditions → same result","UX Requirement","Product Enforceable Requirement","span_member","§18.2 validation rule bullet.","Governance Corrected","§18.2 validation rule — product/runtime.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-007","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","Validation at data entry, workflow actions, posting per business rules","","Validation at data entry, workflow actions, posting per business rules","UX Requirement","Product Enforceable Requirement","span_member","§18.2 validation rule bullet.","Governance Corrected","§18.2 validation rule — product/UI/runtime.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-008","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-008-7d4280d1","Client-side assists","","Client-side assists","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-008b","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-008-1f71ec8a","server-side authoritative","","server-side authoritative","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-009","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","Messages in logical order (header → lines → document)","","Messages in logical order (header → lines → document)","UX Requirement","Product Enforceable Requirement","span_member","§18.2 validation rule bullet.","Governance Corrected","§18.2 validation rule — product/UI/runtime.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-010","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-010-f6ad53d9","Warnings informational unless governed","","Warnings informational unless governed","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-010b","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-010-e4426ee3","validation errors block operation","","validation errors block operation","UX Requirement","Product Enforceable Requirement","span_member","Gate A FINAL — §18.2 semicolon atomic split.","Governance Corrected","Ask review — §18.2 validation rule split.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","UI / UX",""
"C18-18.2-011","33","33","33","Part V — System Interaction Standards","18","Validation","18.2","SP-C18-18.2-rules-aecc3191","Must not duplicate same error across channels","","Must not duplicate same error across channels","Explicit Shall","Product Enforceable Requirement","span_member","§18.2 validation rule bullet.","Governance Approved","§18.2 no duplicated error channels.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Validation / Shared UX","","Code / Runtime / UI",""
"C18-18.3-001","33","33","33","Part V — System Interaction Standards","18","Validation","18.3","SP-C18-18.3-403f1225","Individual message wording catalog.","","Individual message wording catalog.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Validation / Shared UX","","N/A",""
"C19-19.1-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.1","SP-C19-19.1-92f30283","Information, warning, validation error, blocking business error, system error.","","Information, warning, validation error, blocking business error, system error.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.2-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.2","SP-C19-19.2-semi-349b106b","Matches severity","","Matches severity","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.2-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.2","SP-C19-19.2-semi-349b106b","no duplicate channels.","","no duplicate channels.","Descriptive","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Corrected","No duplicate error channels.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Error Handling / Shared UX","","Documentation",""
"C19-19.3-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.3","SP-C19-19.3-e011f105","Clear, actionable, free of technical implementation details.","","Clear, actionable, free of technical implementation details.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.3-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.3","SP-C19-19.3-466a3d24","Sensitive information (stack traces, SQL, internal IDs) must never be exposed to end users.","","Sensitive information (stack traces, SQL, internal IDs) must never be exposed to end users.","Explicit Must","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Error Handling / Shared UX","","Code / Runtime / UI",""
"C19-19.4-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.4","SP-C19-19.4-semi-c601b989","Suggest next action","","Suggest next action","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.4-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.4","SP-C19-19.4-semi-c601b989","retry only when safe and meaningful.","","retry only when safe and meaningful.","Governance Definition","Governance Definition","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Governance definition approved.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Error Handling / Shared UX","","Documentation",""
"C19-19.5-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.5","SP-C19-19.5-70e38593","Equivalent conditions → consistent codes and experience.","","Equivalent conditions → consistent codes and experience.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.5-002","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.5","SP-C19-19.5-0c0752d3","Structured error codes and families are defined in the Architecture & Implementation Guide, not in this Constitution.","","Structured error codes and families are defined in the Architecture & Implementation Guide, not in this Constitution.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.6-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.6","SP-C19-19.6-09469049","System errors logged per platform operational logging policy.","","System errors logged per platform operational logging policy.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Error Handling / Shared UX","","Documentation",""
"C19-19.7-001","34","34","34","Part V — System Interaction Standards","19","Error Handling","19.7","SP-C19-19.7-66dfba24","First error focusable and announced to assistive technology.","","First error focusable and announced to assistive technology.","Descriptive","UX / Presentation Requirement","atomic","","Governance Corrected","Error focus and assistive technology.","DX OSE Governance Review (Gate A FINAL)","Yes","UI / UX","Error Handling / Shared UX","","Documentation",""
"C20-20.1-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.1","SP-C20-20.1-38573ffa","Success, information, warning, error, progress, reminder.","","Success, information, warning, error, progress, reminder.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C20-20.2-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.2","SP-C20-20.2-ade62df1","Unified dictionary","","Unified dictionary","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C20-20.3-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.3","SP-C20-20.3-2f31e667","Critical > Error > Warning > Success > Info.","","Critical > Error > Warning > Success > Info.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C20-20.4-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.4","SP-C20-20.4-semi-1a97166e","Transient notifications expire","","Transient notifications expire","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C20-20.4-002","35","35","35","Part V — System Interaction Standards","20","Notifications","20.4","SP-C20-20.4-semi-1a97166e","critical items persist until user interaction where appropriate.","","critical items persist until user interaction where appropriate.","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C20-20.5-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.5","SP-C20-20.5-90683585","Must not notify user to open document they cannot access.","","Must not notify user to open document they cannot access.","Descriptive","Product Enforceable Requirement","atomic","","Governance Corrected","Must not notify for inaccessible documents.","DX OSE Governance Review (Gate A FINAL)","Yes","Runtime Behavior","Notifications / Shared UX","","Documentation",""
"C20-20.6-001","35","35","35","Part V — System Interaction Standards","20","Notifications","20.6","SP-C20-20.6-d4f855f3","Notifications ≠ Validation ≠ Error Handling.","","Notifications ≠ Validation ≠ Error Handling.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notifications / Shared UX","","Documentation",""
"C21-21.1-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.1","SP-C21-21.1-099ab68f","Loading scope matches operation","","Loading scope matches operation","Governance Definition","Governance Definition","span_member","Semicolon-separated list item.","Governance Approved","Governance definition approved.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Loading & Progress / Shared UX","","Documentation",""
"C21-21.2-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.2","SP-C21-21.2-5006e985","Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).","","Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Loading & Progress / Shared UX","","Documentation",""
"C21-21.2-002","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.2","SP-C21-21.2-c2d28d1e","Must not block entire application for partial operations (aligned with UX Constitution).","","Must not block entire application for partial operations (aligned with UX Constitution).","Descriptive","Product Enforceable Requirement","atomic","","Governance Corrected","Must not block entire application.","DX OSE Governance Review (Gate A FINAL)","Yes","UI / UX","Loading & Progress / Shared UX","","Documentation",""
"C21-21.3-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.3","SP-C21-21.3-2623d509","If loading exceeds reasonable duration, user shall be informed operation continues.","","If loading exceeds reasonable duration, user shall be informed operation continues.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Loading & Progress / Shared UX","","Code / Runtime / UI",""
"C21-21.4-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.4","SP-C21-21.4-semi-57f38045","Long operations should support cancel where safe","","Long operations should support cancel where safe","Explicit Should","Strong Recommendation","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Strong recommendation approved.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Loading & Progress / Shared UX","","UI / Runtime",""
"C21-21.4-002","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.4","SP-C21-21.4-semi-57f38045","pages should render progressively.","","pages should render progressively.","Explicit Should","Strong Recommendation","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Strong recommendation approved.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Loading & Progress / Shared UX","","UI / Runtime",""
"C21-21.5-001","36","36","36","Part V — System Interaction Standards","21","Loading & Progress","21.5","SP-C21-21.5-ebe0742c","Exact timeout values — Architecture Guide.","","Exact timeout values — Architecture Guide.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Loading & Progress / Shared UX","","N/A",""
"C22-22.1-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.1","SP-C22-22.1-2f952d0d","Created, last modified, submitted, approved, rejected, posted — actor and timestamp where applicable.","","The platform shall maintain actor and timestamp, where applicable, for created, last modified, submitted, approved, rejected, and posted events.","Explicit Shall","Product Enforceable Requirement","atomic","Gate A FINAL — §22.1 audit field list within single obligation (Block 3).","Governance Corrected","Block 3 — §22.1 unified audit timestamp obligation.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.2-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.2","SP-C22-22.2-a38292bf","Every workflow action and significant attachment/line change must generate audit record.","","Every workflow action and significant attachment/line change must generate audit record.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","§22.2 audit record generation.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.3-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-compound-80444781","Single chronological timeline","","Single chronological timeline","Product Requirement","Product Enforceable Requirement","span_member","§22.3 semicolon-separated timeline rule.","Governance Approved","§22.3 timeline/audit immutability rule.","DX OSE Governance Review (Gate A.3)","Yes","Database Integrity","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.3-002","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-compound-80444781","immutable audit records","","immutable audit records","Product Requirement","Product Enforceable Requirement","span_member","§22.3 semicolon-separated timeline rule.","Governance Approved","§22.3 timeline/audit immutability rule.","DX OSE Governance Review (Gate A.3)","Yes","Database Integrity","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.3-003","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-compound-80444781","UTC internally, display per user time zone.","","UTC internally, display per user time zone.","Product Requirement","Product Enforceable Requirement","span_member","§22.3 semicolon-separated timeline rule.","Governance Approved","§22.3 timeline/audit immutability rule.","DX OSE Governance Review (Gate A.3)","Yes","Database Integrity","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.3-004","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-bb190860","Timeline filtering permitted without altering records.","","Timeline filtering permitted without altering records.","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§22.3 timeline filtering without mutation.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.3-005","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.3","SP-C22-22.3-44e66d36","Concurrency conflicts recorded when appropriate (Chapter 8.10).","","Concurrency conflicts recorded when appropriate (Chapter 8.10).","Product Requirement","Product Enforceable Requirement","atomic","","Governance Approved","§22.3 concurrency conflict audit.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C22-22.4-001","37","37","37","Part V — System Interaction Standards","22","Audit & Timeline","22.4","SP-C22-22.4-36cd8dac","Official print should include approval/audit summary where appropriate.","","Official print should include approval/audit summary where appropriate.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","§22 audit requirement.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Audit & Timeline / Platform","","Code / Runtime / DB",""
"C23-23.1-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.1","SP-C23-23.1-93e81d04","One lookup behavior for items, parties, locations, and references.","","One lookup behavior for items, parties, locations, and references.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.2-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.2","SP-C23-23.2-semi-bbdc75ef","Receiving, stock-based, catalog, issue — same UX","","Receiving, stock-based, catalog, issue — same UX","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§23 lookup standard.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","Code, name, barcode","","Code, name, barcode","UX Requirement","UX / Presentation Requirement","span_member","§23.3 search field dimensions.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","ranking: exact code → exact barcode → prefix → contains","","ranking: exact code → exact barcode → prefix → contains","UX Requirement","UX / Presentation Requirement","span_member","§23.3 search ranking order.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","debounce before search","","debounce before search","UX Requirement","UX / Presentation Requirement","span_member","§23.3 lookup behavior rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.3-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.3","SP-C23-23.3-compound-b5bccd7b","normalization (case/space insensitive).","","normalization (case/space insensitive).","UX Requirement","UX / Presentation Requirement","span_member","§23.3 lookup behavior rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","Keyboard ↑↓ Enter Esc Tab","","Keyboard ↑↓ Enter Esc Tab","UX Requirement","UX / Presentation Requirement","span_member","§23.4 keyboard interaction rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","close on select, outside click, field exit","","close on select, outside click, field exit","UX Requirement","UX / Presentation Requirement","span_member","§23.4 lookup close behavior.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","one lookup open","","one lookup open","UX Requirement","UX / Presentation Requirement","span_member","§23.4 one lookup open rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.4-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.4","SP-C23-23.4-compound-bc7780dc","focus to quantity after item pick in line entry.","","focus to quantity after item pick in line entry.","UX Requirement","UX / Presentation Requirement","span_member","§23.4 item-pick focus rule.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
