"fresh_id","chapter","section","requirement_text","category","implementation_target","verification_type","status","severity","frontend_evidence","backend_evidence","database_evidence","runtime_evidence","governance_evidence","tenant_scope_tested","limitations","finding_id","recommended_next_action"
"C19-19.6-001","19","19.6","System errors logged per platform operational logging policy.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C19-19.7-001","19","19.7","First error focusable and announced to assistive technology.","UX / Presentation Requirement","UI / UX","Documentation","PASS","Info","api-error.interceptor.ts; error-severity-placement.service.ts","Structured error responses in services; sensitive detail filtering in controllers","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","","None"
"C20-20.1-001","20","20.1","Success, information, warning, error, progress, reminder.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C20-20.2-001","20","20.2","Unified dictionary","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C20-20.3-001","20","20.3","Critical > Error > Warning > Success > Info.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C20-20.4-001","20","20.4","Transient notifications expire","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C20-20.4-002","20","20.4","critical items persist until user interaction where appropriate.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C20-20.5-001","20","20.5","Must not notify user to open document they cannot access.","Product Enforceable Requirement","Runtime Behavior","Documentation","PARTIAL","Low","","Notification services; getPass/grn notification paths — partial module coverage","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","FIND-011","None"
"C20-20.6-001","20","20.6","Notifications ≠ Validation ≠ Error Handling.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C21-21.1-001","21","21.1","Loading scope matches operation","Governance Definition","Governance Documentation","Documentation","NOT APPLICABLE","Info","","","","","Governance definition — canonical meaning captured in Gate A; not a product gap.","None — static audit pass","Definition row — verify consuming requirements separately.","","None"
"C21-21.2-001","21","21.2","Skeleton (content), inline (buttons, lookups), progress (upload/import/export/print).","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C21-21.2-002","21","21.2","Must not block entire application for partial operations (aligned with UX Constitution).","Product Enforceable Requirement","UI / UX","Documentation","PARTIAL","Medium","","","","","","None — static audit pass","","FIND-004","None"
"C21-21.3-001","21","21.3","If loading exceeds reasonable duration, user shall be informed operation continues.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PARTIAL","Low","Skeleton/spin patterns dashboard, lists, details; long-running-operation.service.ts underused","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","FIND-004","None"
"C21-21.4-001","21","21.4","Long operations should support cancel where safe","Strong Recommendation","UI / UX","UI / Runtime","PARTIAL","Low","Skeleton/spin patterns dashboard, lists, details; long-running-operation.service.ts underused","","","","","None — static audit pass","Strong recommendation — implementation optional; spot-check only.","FIND-004","Evaluate during remediation planning; not a release blocker."
"C21-21.4-002","21","21.4","pages should render progressively.","Strong Recommendation","UI / UX","UI / Runtime","PARTIAL","Low","Skeleton/spin patterns dashboard, lists, details; long-running-operation.service.ts underused","","","","","None — static audit pass","Strong recommendation — implementation optional; spot-check only.","FIND-004","Evaluate during remediation planning; not a release blocker."
"C21-21.5-001","21","21.5","Exact timeout values — Architecture Guide.","Out of Scope","N/A","N/A","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Out of Scope' — no product/runtime enforcement test required.","","None"
"C22-22.1-001","22","22.1","The platform shall maintain actor and timestamp, where applicable, for created, last modified, submitted, approved, rejected, and posted events.","Product Enforceable Requirement","Multiple","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.2-001","22","22.2","Every workflow action and significant attachment/line change must generate audit record.","Product Enforceable Requirement","Multiple","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.3-001","22","22.3","Single chronological timeline","Product Enforceable Requirement","Database Integrity","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.3-002","22","22.3","immutable audit records","Product Enforceable Requirement","Database Integrity","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.3-003","22","22.3","UTC internally, display per user time zone.","Product Enforceable Requirement","Database Integrity","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.3-004","22","22.3","Timeline filtering permitted without altering records.","Product Enforceable Requirement","Runtime Behavior","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.3-005","22","22.3","Concurrency conflicts recorded when appropriate (Chapter 8.10).","Product Enforceable Requirement","Multiple","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C22-22.4-001","22","22.4","Official print should include approval/audit summary where appropriate.","Product Enforceable Requirement","Multiple","Code / Runtime / DB","PASS","Info","","auditTrail.service.js; auditWriter.service.js; auditGoverned.service.js; timeline builders","AuditLog model tenant-scoped; InventoryLedger insert-only by convention","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C23-23.1-001","23","23.1","One lookup behavior for items, parties, locations, and references.","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.2-001","23","23.2","Receiving, stock-based, catalog, issue — same UX","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.3-001","23","23.3","Code, name, barcode","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.3-002","23","23.3","ranking: exact code → exact barcode → prefix → contains","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.3-003","23","23.3","debounce before search","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.3-004","23","23.3","normalization (case/space insensitive).","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.4-001","23","23.4","Keyboard ↑↓ Enter Esc Tab","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.4-002","23","23.4","close on select, outside click, field exit","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.4-003","23","23.4","one lookup open","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.4-004","23","23.4","focus to quantity after item pick in line entry.","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.5-001","23","23.5","Loading, no results, error+retry — unified messaging","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.6-001","23","23.6","Permission filtering — only authorized data","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.6-002","23","23.6","Tenant isolation — no cross-tenant data","Product Enforceable Requirement","Database Integrity","UI / Runtime","PASS","Info","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","","None"
"C23-23.6-003","23","23.6","Large results — paging or infinite scroll per platform policy","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.6-004","23","23.6","Large catalogs — server-side search","UX / Presentation Requirement","UI / UX","UI / Runtime","PARTIAL","Medium","shared-lookup.service.ts; lookup-profile.registry.ts; GRN create inline lookup","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","LookupOpenRegistry/keyboard util not fully wired outside GRN.","FIND-011","None"
"C23-23.7-001","23","23.7","Recent items, favorites.","Out of Scope","N/A","N/A","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Out of Scope' — no product/runtime enforcement test required.","","None"
"C24-24.1-001","24","24.1","Desktop only for v2.0 operational data entry.","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.1-002","24","24.1","Mobile/tablet entry out of scope unless future amendment.","Out of Scope","N/A","UI / QA","NOT APPLICABLE","Info","","","","","","None — static audit pass","Mobile/tablet entry out of scope v2.0.","","None"
"C24-24.2-001","24","24.2","Minimum 1366×768","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.2-002","24","24.2","reference design 1920×1080 @ 100%","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.2-003","24","24.2","supported 1440, 1600, 1920.","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.3-001","24","24.3","80%–125%: required for release acceptance.","QA / Release Requirement","QA / Release Gate","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.3-002","24","24.3","150%: best effort — not release gate.","Descriptive Context","N/A","UI / QA","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C24-24.4-001","24","24.4","No horizontal page scroll except inside grids","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.4-002","24","24.4","no clipped titles/overlapping buttons","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.4-003","24","24.4","create screens primary actions visible @ 1366/100%","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.4-004","24","24.4","dialogs fit viewport with internal scroll","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.4-005","24","24.4","tables scroll internally.","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.5-001","24","24.5","Supported browsers per platform browser support matrix (Architecture Guide).","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.5-002","24","24.5","High DPI (2K/4K) supported.","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.5-003","24","24.5","Multi-monitor consistency.","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.6-001","24","24.6","1366×768 @ 80/90/100/110/125%","QA / Release Requirement","QA / Release Gate","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.6-002","24","24.6","1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","QA / Release Requirement","QA / Release Gate","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C24-24.7-001","24","24.7","Geometry tokens — UX Constitution","UX / Presentation Requirement","UI / UX","UI / QA","UNVERIFIED / BLOCKED","Info","Document shells + registry canvas; responsive QA checklist docs/governance/assets/ch24.6-responsive-matrix/","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Full 1366/1440/1600/1920 @ 80-125% release matrix not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C25-25.1-001","25","25.1","One document page pattern for create/edit","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.1-002","25","25.1","one for detail/workflow.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.2-001","25","25.2","Create/Edit: masthead, alert band, body (header + lines), fixed action area.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.2-002","25","25.2","Detail/Workflow: masthead, status, alert band, action bar, content, timeline.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.2-003","25","25.2","Modules must not invent unrelated layouts.","Product Enforceable Requirement","UI / UX","UI / UX","PASS","Info","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C25-25.2-004","25","25.2","All modules must declare and follow one archetype.","Product Enforceable Requirement","UI / UX","UI / UX","PASS","Info","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C25-25.3-001","25","25.3","Primary scroll owner defined per archetype — must be consistent (details: UX Constitution + Architecture Guide).","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.4-001","25","25.4","Header, action bar, and primary actions should remain accessible per archetype without losing context.","Strong Recommendation","UI / UX","UI / UX","PARTIAL","Low","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","","","None — static audit pass","Strong recommendation — implementation optional; spot-check only.","FIND-012","Evaluate during remediation planning; not a release blocker."
"C25-25.5-001","25","25.5","Unified empty states","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.5-002","25","25.5","spacing/density per UX Constitution.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.6-001","25","25.6","Collapsible sections behave consistently across modules.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.7-001","25","25.7","Goods receipt create (after conformance) — create/edit reference","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","_document-page-shell.scss D1/D5 archetypes; transfer/grn/get-pass detail templates","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","","FIND-011","None"
"C25-25.8-001","25","25.8","Exact pixel tokens — UX Constitution.","Out of Scope","N/A","N/A","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Out of Scope' — no product/runtime enforcement test required.","","None"
"C26-26.2-001","26","26.2","Platform electronic record is authoritative","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","Reports shell REPORTS_VIEW gate; document print/PDF varies by module (GRN/transfer posted-only; breakage/get-pass always visible)","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","Print authorization inconsistent across modules.","","None"
"C26-26.2-002","26","26.2","printed/exported copies are representations.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","Reports shell REPORTS_VIEW gate; document print/PDF varies by module (GRN/transfer posted-only; breakage/get-pass always visible)","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","Print authorization inconsistent across modules.","","None"
"C26-26.3-001","26","26.3","Print and export subject to same permission model as view","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","Reports shell REPORTS_VIEW gate; document print/PDF varies by module (GRN/transfer posted-only; breakage/get-pass always visible)","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","Print authorization inconsistent across modules.","","None"
"C26-26.3-002","26","26.3","export authorization explicit.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","Reports shell REPORTS_VIEW gate; document print/PDF varies by module (GRN/transfer posted-only; breakage/get-pass always visible)","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","Print authorization inconsistent across modules.","","None"
"C26-26.4-001","26","26.4","Sensitive data masked per authorization on export/print.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","Reports shell REPORTS_VIEW gate; document print/PDF varies by module (GRN/transfer posted-only; breakage/get-pass always visible)","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","Print authorization inconsistent across modules.","","None"
"C26-26.5-001","26","26.5","May be allowed with unofficial marking.","Optional Capability","Runtime Behavior","Code / Runtime / UI","NOT APPLICABLE","Info","","","","","","None — static audit pass","Optional Capability — unofficial marking not mandatory.","","None"
"C26-26.6-001","26","26.6","Print of sensitive documents should be logged.","Strong Recommendation","Runtime Behavior","Code / Runtime / UI","PARTIAL","Medium","","","","","","None — static audit pass","","FIND-005","None"
"C26-26.7-001","26","26.7","Arabic and English should be supported per property or user preference.","Strong Recommendation","UI / UX","Code / Runtime / UI","PARTIAL","Medium","","","","","","None — static audit pass","","FIND-006","None"
"C27-27.1-001","27","27.1","Large lists — paging or virtual presentation","Product Enforceable Requirement","Runtime Behavior","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C27-27.1-002","27","27.1","server-assisted search when warranted","Product Enforceable Requirement","Runtime Behavior","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C27-27.1-003","27","27.1","debounce and cancel in-flight requests","Product Enforceable Requirement","Runtime Behavior","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C27-27.1-004","27","27.1","heavy export/print asynchronous with user feedback.","Product Enforceable Requirement","Runtime Behavior","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C27-27.2-001","27","27.2","Document entry responsive under normal hotel operations","Product Enforceable Requirement","Runtime Behavior","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C27-27.2-002","27","27.2","exact metrics in QA acceptance criteria and Architecture Guide.","QA / Release Requirement","QA / Release Gate","Runtime","PARTIAL","Medium","Paging/virtual lists in registry tables; debounce in lookups","","","","","None — static audit pass","Exact performance metrics (Ch27.2) not measured in this audit.","FIND-011","None"
"C28-28.1-001","28","28.1","Interactive elements labeled","UX / Presentation Requirement","UI / UX","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
